language_id,stopword,confidence,created_user,last_updated_user,active
100108,നിങ്ങളോടു,2,NULL,NULL,True
100108,തന്റെ,2,NULL,NULL,True
100108,അവർക്ക്,2,NULL,NULL,True
100108,നിങ്ങളിൽ,2,NULL,NULL,True
100108,ഉണ്ടായിരുന്നു,2,NULL,NULL,True
100108,അവനോട്,2,NULL,NULL,True
100108,അവർ,2,NULL,NULL,True
100108,ഒരു,2,NULL,NULL,True
100108,ആകയാൽ,2,NULL,NULL,True
100108,ഇവൻ,2,NULL,NULL,True
100108,തങ്ങളുടെ,2,NULL,NULL,True
100108,യേശുക്രിസ്തുവിന്റെ,2,NULL,NULL,True
100108,ഇതാ,2,NULL,NULL,True
100108,നിങ്ങളുടെ,2,NULL,NULL,True
100108,യേശുവിനെ,2,NULL,NULL,True
100108,ഇതു,2,NULL,NULL,True
100108,യേശുവിന്റെ,2,NULL,NULL,True
100108,എന്ന്,2,NULL,NULL,True
100108,നിന്നെ,2,NULL,NULL,True
100108,അവനിൽ,2,NULL,NULL,True
100108,ഞാൻ,2,NULL,NULL,True
100108,അവന്,2,NULL,NULL,True
100108,അവരിൽ,2,NULL,NULL,True
100108,നമ്മുടെ,2,NULL,NULL,True
100108,അതിൽ,2,NULL,NULL,True
100108,എന്ന,2,NULL,NULL,True
100108,ഒരുവൻ,2,NULL,NULL,True
100108,അതിനെ,2,NULL,NULL,True
100108,താൻ,2,NULL,NULL,True
100108,നീ,2,NULL,NULL,True
100108,എന്നെ,2,NULL,NULL,True
100108,അവന്റെ,2,NULL,NULL,True
100108,നാം,2,NULL,NULL,True
100108,എന്റെ,2,NULL,NULL,True
100108,ഞങ്ങളെ,2,NULL,NULL,True
100108,ഞങ്ങൾ,2,NULL,NULL,True
100108,അവരുടെ,2,NULL,NULL,True
100108,നിങ്ങൾക്ക്,2,NULL,NULL,True
100108,നിങ്ങളെ,2,NULL,NULL,True
100108,അത്,2,NULL,NULL,True
100108,പിന്നെ,2,NULL,NULL,True
100108,എന്നാൽ,2,NULL,NULL,True
100108,ഞങ്ങളുടെ,2,NULL,NULL,True
100108,എന്നോട്,2,NULL,NULL,True
100108,ഇങ്ങനെ,2,NULL,NULL,True
100108,അതിന്റെ,2,NULL,NULL,True
100108,തന്നേ,2,NULL,NULL,True
100108,നിനക്ക്,2,NULL,NULL,True
100108,അവൾ,2,NULL,NULL,True
100108,ആയിരുന്നു,2,NULL,NULL,True
100108,അവരെ,2,NULL,NULL,True
100108,നിങ്ങൾ,2,NULL,NULL,True
100108,കൂടെ,2,NULL,NULL,True
100108,ആകുന്നു,2,NULL,NULL,True
100108,നിന്റെ,2,NULL,NULL,True
100108,നമ്മെ,2,NULL,NULL,True
100108,എനിക്ക്,2,NULL,NULL,True
100108,ആ,2,NULL,NULL,True
100108,എന്നു,2,NULL,NULL,True
100108,ഈ,2,NULL,NULL,True
100108,അവനെ,2,NULL,NULL,True
100108,അങ്ങനെ,2,NULL,NULL,True
100108,നിന്നും,2,NULL,NULL,True
100108,അതിന്,2,NULL,NULL,True
100108,അവരോട്,2,NULL,NULL,True
100108,ക്രിസ്തുവിന്റെ,2,NULL,NULL,True
100108,ദൈവത്തിന്റെ,2,NULL,NULL,True
100108,അവൻ,2,NULL,NULL,True
100108,ഇത്,2,NULL,NULL,True
100108,നിന്നു,2,NULL,NULL,True
